Date,Open,High,Low,Close,Volume,OpenInt
2015-06-01,64.14,64.629,64.13,64.497,3881,0
2015-06-02,64.016,64.016,63.99,63.99,1916,0
2015-06-03,64.111,64.949,64.092,64.543,2659,0
2015-06-04,64.185,64.185,64.185,64.185,319,0
2015-06-05,63.791,63.791,62.926,63.293,8188,0
2015-06-08,63.002,63.124,62.963,62.963,1064,0
2015-06-09,63.444,63.444,62.652,62.652,2263,0
2015-06-10,63.434,63.604,63.246,63.604,1591,0
2015-06-11,63.95,64.469,63.651,64.13,5454,0
2015-06-12,64.13,64.13,64.13,64.13,107,0
2015-06-15,61.129,63.754,61.129,62.86,2551,0
2015-06-16,63.358,63.358,63.086,63.086,532,0
2015-06-17,64.026,64.026,64.026,64.026,213,0
2015-06-18,64.026,66.773,64.026,66.773,2870,0
2015-06-19,66.764,66.764,66.764,66.764,209,0
2015-06-22,65.348,67.261,64.736,64.937,1985,0
2015-06-23,64.937,64.937,64.937,64.937,51,0
2015-06-24,64.937,64.937,63.72,63.72,1776,0
2015-06-25,64.611,64.611,64.611,64.611,209,0
2015-06-26,64.094,64.448,64.094,64.438,1045,0
2015-06-29,62.735,62.908,62.582,62.86,1776,0
2015-06-30,63.004,63.329,63.004,63.329,615,0
2015-07-01,64.783,64.783,61.195,62.344,3867,0
2015-07-02,63.922,66.037,62.267,62.267,52669,0
2015-07-06,61.797,61.797,61.521,61.597,1254,0
2015-07-07,61.711,62.745,60.774,61.721,4388,0
2015-07-08,61.654,61.654,61.396,61.396,627,0
2015-07-09,61.817,61.817,61.406,61.558,1254,0
2015-07-10,62.344,62.344,61.932,61.932,1149,0
2015-07-13,63.204,63.224,63.204,63.224,418,0
2015-07-14,63.854,63.884,62.879,63.09,3383,0
2015-07-15,62.821,63.395,62.821,63.395,1221,0
2015-07-16,64.133,64.133,64.133,64.133,418,0
2015-07-17,64.047,64.094,63.568,63.568,1776,0
2015-07-20,63.942,63.942,63.942,63.942,314,0
2015-07-21,64.114,64.114,63.645,63.96,732,0
2015-07-22,64.181,64.181,62.651,62.812,1254,0
2015-07-23,63.386,63.386,62.668,62.946,836,0
2015-07-24,62.277,62.641,62.277,62.277,1149,0
2015-07-27,61.157,62.151,61.157,61.76,2509,0
2015-07-28,62.2,62.668,61.435,62.334,19856,0
2015-07-29,62.095,63.214,62.095,62.927,1776,0
2015-07-30,63.09,63.175,62.141,62.247,3867,0
2015-07-31,63.051,63.234,62.468,62.468,1776,0
2015-08-03,62.381,62.574,61.76,61.942,42433,0
2015-08-04,62.965,63.119,61.845,61.845,11077,0
2015-08-05,62.411,63.395,62.411,62.496,4388,0
2015-08-06,62.305,62.784,61.511,62.371,1456,0
2015-08-07,61.607,62.429,61.396,62.2,1882,0
2015-08-10,62.007,63.482,62.007,62.765,3239,0
2015-08-11,62.439,62.611,61.328,62.611,38937,0
2015-08-12,62.631,62.631,60.812,61.903,31559,0
2015-08-13,61.683,61.845,61.291,61.835,16408,0
2015-08-14,61.951,61.951,61.626,61.741,2195,0
2015-08-17,62.151,62.334,61.788,61.989,21423,0
2015-08-18,62.621,62.621,61.462,61.835,7419,0
2015-08-19,61.826,61.845,60.869,61.645,5329,0
2015-08-20,61.166,61.252,60.286,60.352,3448,0
2015-08-21,60.132,60.132,58.649,59.597,14003,0
2015-08-24,52.87,64.114,50.87,59.913,14423,0
2015-08-25,60.248,73.778,56.716,59.96,12749,0
2015-08-26,58.362,58.362,57.415,58.228,10137,0
2015-08-27,57.415,59.386,57.023,58.851,62806,0
2015-08-28,59.424,59.434,59.406,59.406,2509,0
2015-08-31,59.128,59.195,56.706,59.195,3553,0
2015-09-01,56.842,57.108,56.477,56.851,2090,0
2015-09-02,56.851,56.851,56.851,56.851,105,0
2015-09-03,58.563,58.563,57.846,57.846,3658,0
2015-09-04,56.631,57.215,56.631,57.215,836,0
2015-09-08,58.64,58.64,57.999,58.219,4179,0
2015-09-09,58.774,58.774,58.449,58.449,1463,0
2015-09-10,57.425,57.884,57.415,57.884,2786,0
2015-09-11,57.884,57.884,57.884,57.884,209,0
2015-09-14,58.716,58.716,57.09,57.902,6270,0
2015-09-15,59.033,59.033,58.095,58.698,1672,0
2015-09-16,59.07,59.768,58.419,59.463,3448,0
2015-09-17,58.391,59.606,58.391,59.501,4538,0
2015-09-18,58.382,58.706,57.798,58.409,3345,0
2015-09-21,57.366,58.382,57.366,58.228,2299,0
2015-09-22,57.1,57.205,57.042,57.108,6270,0
2015-09-23,57.147,58.793,56.993,57.951,9404,0
2015-09-24,56.449,58.525,56.286,58.525,1668,0
2015-09-25,57.798,59.644,57.568,59.644,2403,0
2015-09-28,60.122,60.122,55.692,56.075,6593,0
2015-09-29,55.559,56.172,55.425,56.066,2195,0
2015-09-30,57.75,58.353,56.553,58.19,5538,0
2015-10-01,60.573,63.281,58.372,59.319,2823,0
2015-10-02,59.329,59.329,57.232,57.664,4179,0
2015-10-05,58.372,59.368,58.372,58.812,12222,0
2015-10-06,59.511,59.635,58.803,58.889,2299,0
2015-10-07,59.319,59.808,58.698,59.205,5642,0
2015-10-08,58.142,61.147,58.142,60.114,6375,0
2015-10-09,60.199,60.267,60.047,60.19,10346,0
2015-10-12,60.19,60.19,60.19,60.19,48,0
2015-10-13,59.644,59.644,59.644,59.644,209,0
2015-10-14,58.965,60.038,58.965,59.587,2090,0
2015-10-15,60.324,60.678,60.324,60.419,1254,0
2015-10-16,60.755,60.774,60.229,60.746,10764,0
2015-10-19,60.132,60.726,60.104,60.726,8778,0
2015-10-20,60.075,60.229,59.884,59.97,585,0
2015-10-21,60.334,60.334,59.998,59.998,732,0
2015-10-22,60.372,61.147,60.362,60.525,6584,0
2015-10-23,61.683,61.683,61.291,61.291,2613,0
2015-10-26,61.319,61.454,60.984,61.214,3448,0
2015-10-27,61.157,61.157,60.544,61.117,1776,0
2015-10-28,61.3,61.741,61.176,61.396,2613,0
2015-10-29,60.621,61.099,60.621,60.861,2299,0
2015-10-30,61.377,61.377,61.377,61.377,209,0
2015-11-02,61.989,61.989,61.462,61.531,20675,0
2015-11-03,62.027,62.115,61.607,62.095,8465,0
2015-11-04,62.115,62.115,61.568,61.797,2748,0
2015-11-05,62.477,62.477,61.185,61.205,3345,0
2015-11-06,60.746,61.042,60.746,61.042,1985,0
2015-11-09,62.075,62.075,60.477,60.477,834,0
2015-11-10,61.531,61.531,60.831,60.831,732,0
2015-11-11,60.831,60.831,60.822,60.822,1045,0
2015-11-12,60.132,60.286,59.941,60.219,940,0
2015-11-13,59.386,59.75,59.138,59.396,1463,0
2015-11-16,59.998,59.998,59.998,59.998,314,0
2015-11-17,60.352,60.352,60.352,60.352,314,0
2015-11-18,59.989,60.851,59.979,60.851,12854,0
2015-11-19,61.234,61.234,61.214,61.224,4285,0
2015-11-20,61.338,61.338,61.338,61.338,314,0
2015-11-23,62.2,62.391,61.09,61.147,2195,0
2015-11-24,60.544,61.328,60.544,61.282,3448,0
2015-11-25,61.645,61.645,61.013,61.013,2823,0
2015-11-27,62.065,62.065,61.147,61.195,3867,0
2015-11-30,60.621,61.224,60.621,61.022,3553,0
2015-12-01,61.214,61.635,61.214,61.635,3621,0
2015-12-02,61.176,61.367,60.429,60.429,4398,0
2015-12-03,61.242,61.242,60.028,60.314,3635,0
2015-12-04,61.117,61.176,60.631,61.176,4388,0
2015-12-07,61.481,61.481,60.122,60.658,2090,0
2015-12-08,60.094,60.544,59.453,60.094,1916,0
2015-12-09,60.008,60.008,59.463,59.606,1776,0
2015-12-10,59.884,60.047,59.75,59.75,1254,0
2015-12-11,58.449,58.449,58.449,58.449,418,0
2015-12-14,58.573,58.573,58.573,58.573,547,0
2015-12-15,60.861,60.861,58.821,59.061,2823,0
2015-12-16,62.056,62.439,59.396,62.439,2613,0
2015-12-17,61.348,70.965,61.348,62.2,5852,0
2015-12-18,63.226,63.226,62.93,63.221,3411,0
2015-12-21,63.712,63.712,62.253,62.253,4113,0
2015-12-22,60.959,62.175,60.959,61.669,1243,0
2015-12-23,59.412,60.755,59.412,60.755,2878,0
2015-12-24,61.077,61.087,60.521,60.521,2596,0
2015-12-28,61.037,61.037,60.307,60.502,12741,0
2015-12-29,60.949,64.253,59.84,60.356,10228,0
2015-12-30,60.775,60.784,60.036,60.036,7959,0
2015-12-31,59.966,59.967,59.636,59.818,10681,0
2016-01-04,59.325,59.325,57.954,58.839,4542,0
2016-01-05,57.867,58.601,57.817,58.128,4380,0
2016-01-06,58.158,58.217,57.439,57.581,1296,0
2016-01-07,56.903,57.439,55.877,55.931,34558,0
2016-01-08,56.826,56.844,55.879,56.543,2200,0
2016-01-11,56.893,56.893,54.957,56.191,3629,0
2016-01-12,55.735,56.836,55.6,55.901,3660,0
2016-01-13,56.543,56.684,54.755,55.264,5390,0
2016-01-14,55.775,56.32,55.454,56.32,1238,0
2016-01-15,54.028,54.699,54.028,54.699,1206,0
2016-01-19,55.911,55.911,54.49,54.49,2775,0
2016-01-20,54.235,54.235,52.186,53.175,6095,0
2016-01-21,53.143,54.239,53.143,54.239,2073,0
2016-01-22,54.504,55.07,54.504,54.856,2873,0
2016-01-25,55.114,55.186,54.015,54.483,3393,0
2016-01-26,55.464,55.551,54.364,54.793,9759,0
2016-01-27,55.717,55.717,54.063,54.277,6391,0
2016-01-28,55.23,55.23,55.049,55.049,853,0
2016-01-29,56.008,56.008,56.008,56.008,849,0
2016-02-01,54.978,56.514,54.978,56.514,11322,0
2016-02-02,55.931,55.931,54.974,55.19,4740,0
2016-02-03,54.763,55.288,54.369,55.288,1450,0
2016-02-04,56.368,56.368,54.919,54.919,1718,0
2016-02-05,54.672,55.61,54.672,55.26,3322,0
2016-02-08,52.808,53.859,52.808,53.859,1947,0
2016-02-09,53.418,54.158,53.418,53.977,493,0
2016-02-10,54.063,54.063,54.063,54.063,149,0
2016-02-11,53.24,53.366,52.102,52.102,7027,0
2016-02-12,53.683,54.256,53.043,53.564,12438,0
2016-02-16,53.79,55.288,53.79,54.063,1943,0
2016-02-18,56.316,56.32,55.744,56.192,3052,0
2016-02-19,55.979,55.979,54.983,55.619,574,0
2016-02-22,55.824,56.758,55.824,56.631,1171,0
2016-02-23,56.271,56.271,55.484,55.697,9962,0
2016-02-24,54.181,55.818,54.181,55.818,5144,0
2016-02-25,55.775,56.371,55.775,56.17,2159,0
2016-02-26,55.561,56.641,55.561,56.54,2122,0
2016-02-29,55.173,55.619,55.173,55.619,732,0
2016-03-01,56.694,57.205,56.694,57.205,933,0
2016-03-02,57.886,57.924,57.637,57.924,3181,0
2016-03-03,58.06,58.226,57.545,57.545,2730,0
2016-03-04,58.362,58.362,58.362,58.362,1026,0
2016-03-07,58.761,58.761,58.761,58.761,1108,0
2016-03-08,58.508,58.508,57.858,57.994,3164,0
2016-03-09,57.02,57.02,57.02,57.02,316,0
2016-03-10,57.769,57.973,57.769,57.973,829,0
2016-03-11,58.003,59.695,58.003,59.51,7460,0
2016-03-14,59.305,59.582,59.239,59.417,17495,0
2016-03-15,58.819,59.187,58.382,59.187,31545,0
2016-03-16,58.576,59.282,58.354,59.282,28384,0
2016-03-17,59.315,60.195,59.315,60.195,5399,0
2016-03-18,60.26,60.307,59.747,59.747,1490,0
2016-03-21,60.22,60.22,59.247,59.257,13295,0
2016-03-22,59.382,60.121,59.053,59.655,3071,0
2016-03-23,60.269,60.269,58.548,58.68,3128,0
2016-03-24,59.159,59.3,58.764,59.3,2836,0
2016-03-28,59.273,59.273,59.273,59.273,501,0
2016-03-29,58.953,60.046,58.953,60.046,2440,0
2016-03-30,59.973,60.307,59.973,60.307,564,0
2016-03-31,60.224,60.24,59.858,60.017,2354,0
2016-04-01,59.589,60.074,58.975,59.806,9158,0
2016-04-04,59.587,59.899,59.524,59.899,4035,0
2016-04-05,59.782,59.782,58.747,58.955,5324,0
2016-04-06,58.81,59.619,58.81,59.619,388,0
2016-04-07,59.189,59.189,58.498,58.498,4543,0
2016-04-08,59.705,59.705,59.392,59.559,6236,0
2016-04-11,60.016,60.142,59.529,59.782,5282,0
2016-04-12,59.715,60.307,59.715,60.3,3963,0
2016-04-13,60.424,60.979,60.424,60.979,1846,0
2016-04-14,61.067,61.173,60.803,61.133,3484,0
2016-04-15,60.901,60.901,60.834,60.834,1060,0
2016-04-18,61.134,61.255,61.134,61.232,1200,0
2016-04-19,61.948,62.039,61.572,62.018,3979,0
2016-04-20,62.145,62.253,61.971,62.147,4423,0
2016-04-21,61.981,61.981,61.417,61.69,2232,0
2016-04-22,61.213,61.417,61.213,61.417,428,0
2016-04-25,61.387,61.407,61.141,61.281,1429,0
2016-04-26,61.281,61.864,61.281,61.708,4085,0
2016-04-27,61.815,61.962,61.349,61.962,4318,0
2016-04-28,61.446,61.767,61.378,61.378,1227,0
2016-04-29,60.911,61.067,60.784,61.067,756,0
2016-05-02,60.911,61.524,60.911,61.456,4445,0
2016-05-03,60.553,60.636,60.453,60.636,4158,0
2016-05-04,60.26,60.26,60.065,60.065,8881,0
2016-05-05,60.172,60.172,59.599,59.599,1206,0
2016-05-06,59.94,59.94,59.94,59.94,258,0
2016-05-09,60.396,60.396,60.152,60.25,2924,0
2016-05-10,60.726,60.863,60.473,60.473,5635,0
2016-05-11,60.642,60.812,60.6,60.6,1007,0
2016-05-12,60.736,60.736,60.008,60.6,3379,0
2016-05-13,60.162,60.162,59.54,59.831,2408,0
2016-05-16,59.909,60.619,59.909,60.571,1265,0
2016-05-17,60.38,60.396,59.713,60.046,9957,0
2016-05-18,60.172,60.396,59.766,59.766,962,0
2016-05-19,59.666,59.822,59.335,59.822,2365,0
2016-05-20,59.82,60.288,59.82,60.065,2158,0
2016-05-24,60.57,60.871,60.317,60.838,4851,0
2016-05-25,60.843,61.427,60.843,61.319,2744,0
2016-05-26,61.407,61.504,61.353,61.427,6099,0
2016-05-27,61.524,61.572,61.398,61.398,7006,0
2016-05-31,61.436,61.504,61.144,61.305,6000,0
2016-06-01,61.108,61.543,61.108,61.543,1532,0
2016-06-02,61.368,61.582,61.146,61.582,2360,0
2016-06-03,60.6,61.61,60.6,61.332,7804,0
2016-06-06,61.698,61.698,61.504,61.609,1754,0
2016-06-07,62.302,62.359,62.15,62.234,2251,0
2016-06-08,62.253,62.336,62.051,62.051,976,0
2016-06-09,62.875,62.875,61.387,61.387,715,0
2016-06-10,60.803,61.144,60.396,60.531,1541,0
2016-06-13,60.522,60.522,60.357,60.357,1636,0
2016-06-14,60.093,60.093,59.376,59.549,4258,0
2016-06-15,60.074,60.697,60.074,60.697,6004,0
2016-06-16,59.432,60.016,59.432,60.016,2194,0
2016-06-17,59.92,60.231,59.877,60.231,9386,0
2016-06-20,61.387,61.387,61.124,61.319,1681,0
2016-06-21,61.485,61.671,60.83,61.471,4292,0
2016-06-22,60.038,61.671,60.038,61.24,4996,0
2016-06-23,62.277,62.542,61.211,62.542,6371,0
2016-06-24,60.243,60.243,58.501,58.736,2955,0
2016-06-27,58.795,58.795,56.779,57.235,11215,0
2016-06-28,59.616,59.616,58.296,58.455,3537,0
2016-06-29,59.656,59.998,59.554,59.966,1548,0
2016-06-30,60.135,60.575,59.871,60.526,9814,0
2016-07-01,61.896,73.372,60.018,60.9,20660,0
2016-07-05,61.632,61.632,60.028,60.762,6722,0
2016-07-06,59.02,60.3,59.02,60.3,1328,0
2016-07-07,60.712,60.712,59.698,59.698,1311,0
2016-07-08,60.742,61.289,60.742,61.289,627,0
2016-07-11,61.373,61.877,60.723,61.158,3477,0
2016-07-12,62.385,62.572,62.121,62.121,1340,0
2016-07-13,61.387,62.09,61.387,61.975,1304,0
2016-07-14,63.657,63.657,62.351,62.757,5660,0
2016-07-15,62.757,63.769,62.248,62.544,6061,0
2016-07-18,62.586,63.36,61.535,62.079,2903,0
2016-07-19,62.425,62.797,61.952,62.797,6908,0
2016-07-20,63.824,63.824,62.184,62.767,3299,0
2016-07-21,62.914,63.284,62.708,63.229,4714,0
2016-07-22,63.344,65.252,62.61,63.589,140941,0
2016-07-25,62.894,65.381,62.806,62.806,7205,0
2016-07-26,62.355,65.633,62.355,65.633,4034,0
2016-07-27,63.804,65.633,62.415,63.589,3123,0
2016-07-28,63.462,63.462,62.355,63.452,4939,0
2016-07-29,63.608,63.833,63.04,63.784,4484,0
2016-08-01,62.552,63.861,62.493,63.774,4904,0
2016-08-02,62.874,63.177,61.859,62.209,2439,0
2016-08-03,63.148,63.148,63.148,63.148,1220,0
2016-08-04,63.54,63.54,62.522,62.965,1051,0
2016-08-05,63.765,63.824,62.962,63.463,10372,0
2016-08-08,63.95,64.019,63.589,63.589,3956,0
2016-08-09,63.862,63.98,62.983,63.868,1663,0
2016-08-10,63.402,63.98,63.402,63.98,2109,0
2016-08-11,64.577,64.694,63.54,64.371,7224,0
2016-08-12,63.54,64.404,63.54,64.077,1759,0
2016-08-15,64.567,64.705,64.169,64.705,3523,0
2016-08-16,64.077,64.694,64.077,64.577,3765,0
2016-08-17,64.381,64.381,63.621,63.621,2207,0
2016-08-18,64.87,64.87,64.03,64.87,3606,0
2016-08-19,64.41,64.577,63.188,63.614,1242,0
2016-08-22,64.401,64.43,63.619,64.361,1860,0
2016-08-23,64.959,64.959,63.931,64.475,5693,0
2016-08-24,64.567,64.567,64.195,64.278,4280,0
2016-08-25,63.921,64.322,63.921,64.322,1770,0
2016-08-26,64.655,64.655,63.833,64.087,3680,0
2016-08-29,63.008,64.655,63.008,64.655,4063,0
2016-08-30,63.032,64.332,62.944,64.322,5028,0
2016-08-31,63.462,64.049,63.462,64.049,1417,0
2016-09-01,64.312,64.312,62.973,62.973,2252,0
2016-09-02,63.462,64.88,63.462,64.175,4954,0
2016-09-06,64.802,65.174,64.457,65.129,5461,0
2016-09-07,65.437,65.437,65.112,65.339,2620,0
2016-09-08,65.252,65.252,63.923,64.874,4176,0
2016-09-09,65.025,65.025,63.833,63.833,2897,0
2016-09-12,63.774,64.292,63.559,63.799,1477,0
2016-09-13,63.258,63.258,61.965,62.708,4902,0
2016-09-14,63.187,63.187,62.058,62.416,2699,0
2016-09-15,63.497,63.497,62.395,63.158,16740,0
2016-09-16,63.275,63.285,62.673,63.251,3410,0
2016-09-19,62.972,63.686,62.972,63.686,681,0
2016-09-20,63.804,63.804,63.804,63.804,765,0
2016-09-21,63.941,63.941,62.205,63.603,1900,0
2016-09-22,65.066,65.183,63.887,65.037,9091,0
2016-09-23,63.823,64.674,63.823,64.674,4534,0
2016-09-26,63.58,63.58,63.559,63.559,822,0
2016-09-27,63.95,64.312,63.148,63.864,1667,0
2016-09-28,64.481,64.481,64.473,64.473,613,0
2016-09-29,64.077,64.077,63.749,63.749,1226,0
2016-09-30,64.391,64.654,64.16,64.16,10105,0
2016-10-03,64.991,64.991,63.745,63.745,2977,0
2016-10-04,65.144,65.144,63.07,64.127,2743,0
2016-10-05,64.325,64.98,64.325,64.823,840,0
2016-10-06,63.231,64.439,63.231,63.952,3790,0
2016-10-07,63.872,64.231,63.52,63.987,3447,0
2016-10-10,64.537,64.596,64.158,64.537,3922,0
2016-10-11,63.589,63.599,63.187,63.599,3154,0
2016-10-12,62.884,64.117,62.884,63.97,4119,0
2016-10-13,63.022,63.481,62.884,63.383,7422,0
2016-10-14,62.933,62.933,62.364,62.364,558,0
2016-10-17,63.265,63.354,63.136,63.164,7090,0
2016-10-18,61.935,63.862,61.935,63.05,26529,0
2016-10-19,62.708,63.608,62.708,62.742,2056,0
2016-10-20,62.684,63.888,62.684,63.324,4254,0
2016-10-21,63.002,63.892,62.63,63.892,3286,0
2016-10-24,64.049,64.049,63.707,64.049,4381,0
2016-10-25,63.941,64.009,63.579,63.892,5140,0
2016-10-26,63.295,63.295,63.295,63.295,586,0
2016-10-27,63.804,63.804,62.857,62.857,1491,0
2016-10-28,63.53,63.559,63.481,63.559,1011,0
2016-10-31,63.49,63.995,63.022,63.1,2485,0
2016-11-01,64.049,64.049,61.753,62.349,3045,0
2016-11-02,62.865,62.865,61.686,61.686,3236,0
2016-11-03,63.334,63.334,61.458,62.327,1728,0
2016-11-04,62.152,62.152,61.224,61.224,1368,0
2016-11-07,63.119,63.191,62.132,62.132,2410,0
2016-11-08,63.755,63.755,62.558,63.738,2770,0
2016-11-09,62.61,64.049,62.61,64.049,3371,0
2016-11-10,64.049,64.049,62.723,64.004,3095,0
2016-11-11,63.872,63.931,63.46,63.931,4194,0
2016-11-14,64.175,64.175,62.806,63.589,7405,0
2016-11-15,63.589,64.326,62.698,64.326,6932,0
2016-11-16,63.344,63.852,63.253,63.765,1028,0
2016-11-17,63.921,64.61,63.912,63.921,5958,0
2016-11-18,63.716,64.16,62.737,63.099,9156,0
2016-11-21,62.73,63.93,62.73,63.687,2497,0
2016-11-22,65.027,65.027,63.912,64.297,3001,0
2016-11-23,64.41,64.635,63.589,64.635,1647,0
2016-11-25,64.28,64.28,64.28,64.28,238,0
2016-11-28,63.696,64.782,63.599,63.599,3201,0
2016-11-29,64.547,64.863,63.045,64.45,2914,0
2016-11-30,64.46,64.777,63.424,63.424,3966,0
2016-12-01,64.919,64.919,63.917,64.097,2228,0
2016-12-02,64.166,64.664,63.145,64.664,4328,0
2016-12-05,64.959,65.056,63.561,63.625,33227,0
2016-12-06,64.982,64.982,63.487,64.292,2048,0
2016-12-07,64.919,65.604,64.645,65.053,17205,0
2016-12-08,66.289,66.386,65.32,66.259,13354,0
2016-12-09,65.359,66.416,65.093,65.692,15491,0
2016-12-12,66.455,66.455,64.479,65.976,6116,0
2016-12-13,66.826,67.179,65.33,66.778,21300,0
2016-12-14,67.081,67.081,65.121,65.311,1713,0
2016-12-15,65.056,66.114,64.389,65.056,39787,0
2016-12-16,64.039,65.361,64.039,64.981,4135,0
2016-12-19,64.346,65.766,64.346,65.218,3626,0
2016-12-20,65.185,65.625,64.604,65.625,8729,0
2016-12-21,65.57,65.57,64.326,65.435,1055,0
2016-12-22,65.744,65.744,64.078,64.809,6337,0
2016-12-23,64.931,65.387,64.148,65.387,24403,0
2016-12-27,65.575,65.575,64.362,65.258,97035,0
2016-12-28,65.575,65.575,64.075,64.881,13051,0
2016-12-29,64.247,65.595,64.247,64.624,80168,0
2016-12-30,64.247,65.565,64.247,64.951,15111,0
2017-01-03,65.873,65.873,64.491,65.56,3721,0
2017-01-04,66.031,66.21,65.793,66.089,7410,0
2017-01-05,67.141,67.141,65.848,66.492,25775,0
2017-01-06,66.785,66.785,66.165,66.477,6397,0
2017-01-09,65.942,66.269,65.427,65.427,20124,0
2017-01-10,66.29,66.507,65.601,66.329,6189,0
2017-01-11,66.695,66.695,65.95,66.636,6003,0
2017-01-12,66.993,66.993,66.237,66.497,8216,0
2017-01-13,66.636,66.705,66.454,66.695,5232,0
2017-01-17,66.636,66.636,66.159,66.467,3471,0
2017-01-18,66.37,66.537,66.355,66.537,3357,0
2017-01-19,66.745,66.745,65.962,66.314,11400,0
2017-01-20,66.22,66.537,65.473,66.148,2058,0
2017-01-23,66.169,66.526,66.169,66.517,13916,0
2017-01-24,66.13,66.963,66.13,66.963,19976,0
2017-01-25,67.479,67.479,66.864,67.449,9572,0
2017-01-26,67.756,67.756,67.193,67.389,12437,0
2017-01-27,66.418,67.29,66.418,67.214,2986,0
2017-01-30,66.509,66.708,66.509,66.7,13883,0
2017-01-31,66.487,66.884,66.36,66.36,37441,0
2017-02-01,66.66,66.66,65.932,66.071,163100,0
2017-02-02,66.199,66.21,65.993,66.21,11036,0
2017-02-03,66.755,66.755,66.352,66.527,23632,0
2017-02-06,66.596,66.596,66.309,66.497,9004,0
2017-02-07,66.367,66.497,66.152,66.352,8802,0
2017-02-08,66.438,66.467,66.378,66.378,1264,0
2017-02-09,66.477,66.973,66.477,66.913,6729,0
2017-02-10,67.082,67.219,66.885,67.161,2828,0
2017-02-13,67.449,67.573,67.231,67.528,6406,0
2017-02-14,67.342,67.647,67.27,67.539,6257,0
2017-02-15,67.697,67.925,67.558,67.865,5787,0
2017-02-16,68.014,68.014,67.637,67.815,26369,0
2017-02-17,67.845,67.924,67.607,67.857,5129,0
2017-02-21,68.123,68.351,68.123,68.345,45457,0
2017-02-22,68.222,68.227,68.032,68.164,1714,0
2017-02-23,68.579,68.579,68.073,68.224,3141,0
2017-02-24,67.895,68.028,67.895,67.905,2709,0
2017-02-27,68.143,68.143,67.949,68.11,4874,0
2017-02-28,68.077,68.077,67.677,67.677,5462,0
2017-03-01,68.311,68.886,68.311,68.774,7600,0
2017-03-02,68.698,68.698,68.253,68.301,4216,0
2017-03-03,68.251,68.331,68.212,68.331,3168,0
2017-03-06,68.282,68.282,68.073,68.242,14766,0
2017-03-07,68.073,68.143,67.919,68.117,6872,0
2017-03-08,68.15,68.15,67.657,67.697,11636,0
2017-03-09,67.687,67.905,67.599,67.599,10625,0
2017-03-10,68.004,68.182,67.956,68.093,3211,0
2017-03-13,68.291,68.415,68.256,68.371,8951,0
2017-03-14,67.915,68.043,67.855,67.855,6877,0
2017-03-15,68.2,68.844,68.093,68.844,2416,0
2017-03-16,68.787,68.934,68.718,68.728,6457,0
2017-03-17,69.322,69.322,68.718,68.738,4505,0
2017-03-20,68.88,68.979,68.818,68.889,2545,0
2017-03-21,68.847,68.847,68.172,68.31,9121,0
2017-03-22,67.905,68.163,67.766,67.991,17230,0
2017-03-23,67.766,68.412,67.766,68.012,2261,0
2017-03-24,67.915,68.398,67.915,68.172,2236,0
2017-03-27,67.895,68.153,67.726,68.153,3657,0
2017-03-28,68.291,68.688,68.291,68.594,4189,0
2017-03-29,68.678,68.751,68.361,68.589,1423,0
2017-03-30,68.68,68.975,68.4,68.807,14659,0
2017-03-31,68.569,68.75,68.569,68.728,3240,0
2017-04-03,68.718,68.718,68.301,68.403,3309,0
2017-04-04,68.407,68.594,68.349,68.594,3340,0
2017-04-05,68.728,68.847,68.182,68.182,2123,0
2017-04-06,68.272,68.509,68.232,68.39,5967,0
2017-04-07,68.4,68.519,68.291,68.361,2893,0
2017-04-10,68.49,68.528,68.49,68.5,2512,0
2017-04-11,68.024,68.318,68.015,68.262,3363,0
2017-04-12,68.426,68.426,68.235,68.306,1737,0
2017-04-13,68.084,68.084,67.925,67.925,2336,0
2017-04-17,67.974,68.391,67.974,68.291,5733,0
2017-04-18,68.172,68.172,67.933,67.972,27915,0
2017-04-19,68.331,68.331,67.874,67.903,3849,0
2017-04-20,68.163,68.416,68.163,68.416,6293,0
2017-04-21,68.37,68.37,68.234,68.234,1939,0
2017-04-24,69.362,69.405,69.154,69.405,13307,0
2017-04-25,69.63,69.878,69.625,69.878,5824,0
2017-04-26,69.739,69.897,69.739,69.759,9910,0
2017-04-27,69.699,69.768,69.62,69.739,3853,0
2017-04-28,69.65,69.669,69.58,69.64,6798,0
2017-05-01,70.145,70.145,69.75,69.909,2177,0
2017-05-02,69.987,70.046,69.849,70.046,6100,0
2017-05-03,69.807,69.897,69.807,69.837,5886,0
2017-05-04,70.006,70.046,69.755,70.026,11692,0
2017-05-05,70.115,70.387,70.115,70.302,5009,0
2017-05-08,70.294,70.373,70.284,70.324,5135,0
2017-05-09,70.383,70.413,70.135,70.135,8305,0
2017-05-10,70.374,70.443,70.316,70.357,1738,0
2017-05-11,70.115,70.413,69.998,70.413,6931,0
2017-05-12,70.383,70.393,70.185,70.393,976,0
2017-05-15,70.462,70.78,70.462,70.552,3254,0
2017-05-16,70.836,70.922,70.798,70.922,1378,0
2017-05-17,70.403,70.403,69.947,69.986,2796,0
2017-05-18,69.54,69.952,69.54,69.879,2638,0
2017-05-19,70.165,70.72,70.165,70.72,692,0
2017-05-22,70.69,70.908,70.69,70.867,7791,0
2017-05-23,70.988,70.988,70.777,70.84,3215,0
2017-05-24,70.897,70.928,70.848,70.928,944,0
2017-05-25,71.265,71.275,71.027,71.066,4793,0
2017-05-26,70.819,71.023,70.819,71.023,22825,0
